#Flux in rest frame. Normalised to 1 at 18um.
#wav(um), flux(Jy)
       5.3879431     0.029364939
       5.4179547     0.023037386
       5.4479664     0.016134049
       5.4779879     0.034419709
       5.5079996     0.040571497
       5.5380112     0.042213994
       5.3879431     0.029364939
       5.4179547     0.023037386
       5.4479664     0.016134049
       5.4779879     0.034419709
       5.5079996     0.040571497
       5.5380112     0.042213994
       5.5680229     0.045835367
       5.5980345     0.052450812
       5.6280561     0.055041836
       5.6580677     0.064572561
       5.6880793     0.079579288
       5.7180910     0.086361407
       5.7481026     0.078012552
       5.7781242     0.072015316
       5.8081358     0.073254765
       5.8381475     0.075827606
       5.8681591     0.077439799
       5.8981708     0.089419118
       5.9281923     0.090613110
       5.9582040     0.090649476
       5.9882156      0.10706233
       6.0182273      0.12921482
       6.0482389      0.13518478
       6.0782605      0.13623635
       6.1082721      0.15344923
       6.1382837      0.20197563
       6.1682954      0.28261254
       6.1983070      0.35665522
       6.2283286      0.38989305
       6.2583402      0.35797952
       6.2883519      0.30872582
       6.3183635      0.26154494
       6.3483752      0.23854088
       6.3783967      0.20957596
       6.4084084      0.20021797
       6.4384200      0.18198080
       6.4684316      0.16208598
       6.4984433      0.15315225
       6.5284648      0.15597662
       6.5584765      0.16007074
       6.5884881      0.16213750
       6.6184998      0.16438911
       6.6485114      0.16389515
       6.6785330      0.16169202
       6.7085446      0.16930145
       6.7385563      0.17706240
       6.7685679      0.17645934
       6.7985795      0.18174746
       6.8286011      0.17866247
       6.8586127      0.18495063
       6.8886244      0.19188427
       6.9186360      0.20483333
       6.9486477      0.20980022
       6.9786692      0.26737247
       7.0086809      0.29957693
       7.0386925      0.25470827
       7.0687042      0.25790841
       7.0987158      0.27746685
       7.1287374      0.29278268
       7.1587490      0.29110685
       7.1887607      0.29452822
       7.2187723      0.31191990
       7.2487839      0.33800893
       7.2788055      0.34733662
       7.3088171      0.37167103
       7.3388288      0.38772629
       7.3688404      0.40177237
       7.3988521      0.46905717
       7.4288736      0.53578740
       7.4588853      0.54409686
       7.5189086      0.66782053
       7.5789318      0.75480924
       7.6389650      0.79650806
       7.6989883      0.78716522
       7.7590116      0.79655655
       7.8190448      0.79370491
       7.8790681      0.75570322
       7.9391013      0.68597285
       7.9991246      0.61912746
       8.0591479      0.56211281
       8.1191811      0.51651079
       8.1792044      0.48793680
       8.1792044      0.51033173
       8.2392276      0.49266731
       8.2992608      0.49190667
       8.3592841      0.49623110
       8.4193074      0.49781299
       8.4793406      0.51298033
       8.5393639      0.53718140
       8.5993971      0.54146038
       8.6594204      0.51528346
       8.7194437      0.46747528
       8.7794769      0.41547601
       8.8395002      0.37244076
       8.8995234      0.33886049
       8.9595566      0.32079908
       9.0195799      0.31195323
       9.0796032      0.30010119
       9.1396364      0.29581009
       9.1996597      0.29798292
       9.2596929      0.29524643
       9.3197162      0.29777078
       9.3797395      0.29691923
       9.4397727      0.29802231
       9.4997960      0.29917388
       9.5598192      0.29457670
       9.6198524      0.30625904
       9.6798757      0.32378406
       9.7398990      0.31451395
       9.7999322      0.30525597
       9.8599555      0.30198915
       9.9199887      0.30710150
       9.9800120      0.30917129
       10.040035      0.30616813
       10.100068      0.31544733
       10.160092      0.31937780
       10.220115      0.32420529
       10.280148      0.32908126
       10.340172      0.33380572
       10.400195      0.34357585
       10.460228      0.35429147
       10.520251      0.37238622
       10.580285      0.38364429
       10.640308      0.39190829
       10.700331      0.39666002
       10.760364      0.40111476
       10.820388      0.40706048
       10.880411      0.41996105
       10.940444      0.43838005
